time,F_CH4,F_CH4_ln,T_air_K,T_air,soil_moisture_tomst_mean,Dead wood,Harvest residue,Exposed peat,Litter,Bottom layer,Field layer,Ditch,Living tree,Plant covered ditch,Dead wood and residue,Green vegetation and trees,All ditches,"Residue, ground and vegetation"
2022-05-25 17:30:00,0.00075337385,2.375219551845785,290.7629,17.6129,35.38333333333333,0.2329004081044633,0.0405863784765885,0.3717869167176015,0.1525456060696947,0.0033917027664017,0.0498117236538814,0.0647630847973736,0.0179485675276167,0.023780059709572,0.2734867865810518,0.0677602911814981,0.0885431445069457,0.4937926838322448
2022-05-25 18:00:00,-4.4702e-06,2.30213797305082,290.14579999999995,16.9958,35.31666666666667,0.224283794397861,0.0429240247911265,0.3697668277425965,0.1538498229899195,0.0030522678598667,0.048094894863221,0.0684517230226802,0.0197915972576649,0.0237586485756883,0.2672078191889875,0.0678864921208859,0.0922103715983686,0.4889441342997929
2022-05-25 18:30:00,-0.000766398,2.222849221574784,289.5006,16.3506,35.26666666666667,0.2262735284158773,0.0417911435891801,0.3727844673683862,0.1522408810520286,0.0031592640502092,0.0480412507993451,0.0682423610071999,0.019336670561141,0.0240464831820338,0.2680646720050575,0.0673779213604862,0.0922888441892338,0.4876834744175724
2022-05-25 19:00:00,-0.001006611,2.196489751862544,288.801,15.651,35.21666666666667,0.2428655407742625,0.0380678888204864,0.3784034822344674,0.1467633981362614,0.0041292831893438,0.0507986932395487,0.062700058473269,0.0168709191777826,0.0272916823702253,0.2809334295947489,0.0676696124173314,0.0899917408434944,0.4953664401483418
2022-05-25 19:30:00,-0.002346783,2.035126082319297,287.9786,14.8286,35.166666666666664,0.2348959205479546,0.0408503235263882,0.3677825357665773,0.1544502909839483,0.0034212362786973,0.0512322084868837,0.0627601811082241,0.0175715008803142,0.0232603900379812,0.2757462440743429,0.0688037093671979,0.0860205711462054,0.4990002444254892
2022-05-25 20:00:00,0.000188891,2.321298009123561,287.873,14.723,35.166666666666664,0.2397557305184781,0.0430695807503498,0.3489755103109041,0.1561505655606071,0.0034058126745589,0.063822800469095,0.055939049261508,0.018653842926974,0.0269205979174344,0.282825311268828,0.0824766433960691,0.0828596471789424,0.5214525202255043
2022-05-25 20:30:00,0.001601837,2.4511634476433355,287.6934,14.5434,35.15,0.2410874808243754,0.0504295344535167,0.3261434431188056,0.1488388127241621,0.0033839094251641,0.0823197894815691,0.0490268486001383,0.0227175149382961,0.0301638418422324,0.2915170152778922,0.1050373044198653,0.0791906904423707,0.5453931324219197
2022-05-25 21:00:00,-0.000255936,2.27665827909047,287.3734,14.2234,35.099999999999994,0.2408600666283974,0.0349286599491513,0.3874243354488647,0.1438556347574948,0.0046226407036022,0.0542966688789339,0.0592209305683413,0.014416636589455,0.0186887326110425,0.2757887265775487,0.0687133054683889,0.0779096631793839,0.4883576668034325
2022-05-25 21:30:00,-0.0002846242,2.273709764531077,286.667,13.517,35.099999999999994,0.2292759042470569,0.0436093924675971,0.3681620200550397,0.15326126654128,0.0033034197596177,0.0489366082260823,0.0677130486974188,0.0191791053594417,0.0265307635411186,0.2728852967146541,0.0681157135855241,0.0942438122385375,0.4942622768414583
2022-05-25 22:00:00,-0.0022698620999999,2.045126702026236,286.232,13.082,35.099999999999994,0.2316198685788453,0.0474908412253062,0.3489933249290066,0.1594020311526229,0.0031032021703688,0.0561974365581018,0.0612755180029371,0.0193393467839225,0.0266749174384979,0.2791107098041516,0.0755367833420243,0.087950435441435,0.5140495242987989
